Entity A;Entity B;;
3572;C0236175;;
5551;C0079770;;
9131;C3837958;;
19;C0019829;;
1495;C0036341;;
55764;C0268371;;
6833;C0009402;;
2658;C4551861;;
7428;C3203102;;
55135;C1845987;;
1290;C1846545;;
4261;C0003873;;
3777;C3203102;;
668;C1862262;;
30813;C0162566;;
5728;C1845168;;
867;C0009402;;
10347;C0019829;;
200403;C0376358;;
80173;C4310707;;
7273;C4552004;;
4524;C0279702;;
7297;C0003873;;
3082;C3151265;;
83544;C4551720;;
6870;C0036341;;
3586;C0019202;;
1419;C3808800;;
3612;C4721952;;
4330;C0023467;;
6237;C1843181;;
1629;C1861172;;
23400;C0009402;;
9935;C0268228;;
6647;C3278154;;
5921;C0009402;;
7153;C0476089;;
85476;C1850597;;
351;C0948008;;
2571;C0007785;;
6513;C4707243;;
6654;C0011854;;
10319;C2931891;;
916;C0238198;;
8803;C0023264;;
1415;C0032914;;
54539;C4225421;;
7097;C3463824;;
26090;C3553915;;
857;C0339573;;
1020;C4225359;;
146057;C1836635;;
3117;C0035334;;
9049;C0432272;;
6440;C0022521;;
2911;C0342482;;
3082;C0279702;;
4089;C0279628;;
9742;C1708349;;
112609;C3714940;;
3553;C0003873;;
2099;C4721508;;
2178;C0023467;;
4439;C2239176;;
2582;C0206698;;
440193;C0043346;;
1387;C0001973;;
6495;C0028326;;
3845;C0004114;;
5424;C0476089;;
6647;C0543859;;
5961;C1868569;;
2771;C0346402;;
2176;C0022340;;
6389;C1850597;;
5376;C1839071;;
10483;C0271934;;
5573;C2239176;;
5328;C0276496;;
9289;C4722327;;
50964;C4551479;;
2752;C0079301;;
973;C0011860;;
55733;C1860788;;
673;C0028754;;
3149;C3281201;;
3340;C0238198;;
7010;C1832977;;
1969;C0007131;;
6716;C1858556;;
4143;C1846142;;
5158;C1850362;;
274;C0546264;;
2146;C0221356;;
4481;C0004763;;
6016;C0036920;;
1859;C3279839;;
4893;C0796126;;
7704;C0700053;;
4920;C1623209;;
2138;C2936862;;
23171;C4551804;;
8754;C0268579;;
2895;C0345904;;
51053;C2239176;;
1356;C2931891;;
6548;C0019569;;
10021;C0024141;;
5243;C0027819;;
6660;C0476089;;
9129;C0035334;;
54902;C0345905;;
2122;C0023467;;
6658;C0036341;;
4353;C0003873;;
64135;C0268060;;
3845;C0238198;;
138050;C1837873;;
594;C0270912;;
1027;C1708349;;
2188;C0036069;;
6340;C2751324;;
3482;C1869114;;
4893;C1850598;;
6654;C4551558;;
55033;C0011860;;
57468;C0036341;;
8148;C1708349;;
80704;C0042487;;
7681;C0032897;;
22880;C0009363;;
5245;C2239176;;
2516;C0018054;;
7124;C0009324;;
3561;C0036920;;
84168;C0024507;;
2879;C0036341;;
3718;C1862939;;
6654;C0751781;;
4353;C1319466;;
1140;C0149925;;
54903;C0023931;;
59067;C0752123;;
594;C4479186;;
55717;C0006142;;
716;C1862892;;
6770;C0013366;;
148738;C3489396;;
2335;C0206686;;
5915;C0023467;;
57502;C1961102;;
2492;C2700553;;
4312;C4551480;;
4846;C0345967;;
4763;C1370889;;
22808;C0010346;;
5317;C2239176;;
9702;C4748488;;
1244;C0345967;;
10528;C0005684;;
6591;C4722327;;
999;C0152013;;
4436;C0271979;;
242;C0006413;;
5792;C0345967;;
29887;C0345904;;
6775;C0008312;;
6091;C0004352;;
11315;C0085576;;
54902;C3541471;;
136647;C1563716;;
147138;C4722564;;
23250;C0220658;;
9581;C0751884;;
2073;C1851443;;
865;C0265326;;
6513;C0023467;;
55280;C0752125;;
8036;C0587248;;
3952;C0334634;;
3691;C0079683;;
6812;C0036341;;
5176;C0376358;;
4089;C0039445;;
1512;C3837958;;
5566;C0345905;;
22866;C0006142;;
5981;C0011195;;
4043;C0001973;;
355;C0005684;;
3315;C0279702;;
8795;C1168401;;
5889;C0085215;;
8647;C0009402;;
51119;C2239176;;
5894;C0041409;;
8220;C0220704;;
11200;C0036341;;
7345;C0006142;;
440435;C1848172;;
1758;C1168401;;
255758;C0036069;;
114548;C0010346;;
80704;C0034341;;
8314;C0345967;;
4001;C2677362;;
7248;C0279702;;
10559;C0376358;;
348;C1864205;;
7516;C0085548;;
653361;C0003873;;
8242;C0796250;;
55033;C1843181;;
1678;C4048328;;
5500;C1275081;;
84340;C1850600;;
760;C2749982;;
3082;C0025149;;
6201;C1510586;;
83854;C0587248;;
3764;C0348626;;
134218;C0238288;;
617;C1850600;;
5961;C2675521;;
139212;C4478372;;
374654;C1956125;;
6295;C1850362;;
51750;C4721509;;
4547;C0154832;;
3553;C0009324;;
92482;C1961102;;
10273;C0752123;;
3417;C0043346;;
5551;C0024305;;
8289;C0265338;;
5230;C0264080;;
55687;C0023467;;
22866;C0011860;;
335;C0038454;;
4803;C0001973;;
590;C1848640;;
324;C3463992;;
2657;C0152013;;
4929;C0004352;;
351;C0016667;;
3356;C1970161;;
860;C0010278;;
3663;C0009324;;
6314;C1449843;;
7124;C0005684;;
2623;C0013080;;
8643;C4479504;;
4763;C0036341;;
3559;C0003873;;
673;C1848172;;
7170;C0917800;;
348180;C0006142;;
9997;C1850600;;
4282;C1140680;;
1540;C1836373;;
6927;C1840646;;
91039;C4721509;;
23040;C1510586;;
7874;C1140680;;
2694;C0023467;;
7157;C0031511;;
3557;C0001973;;
2153;C0152013;;
4864;C0587248;;
4854;C0155017;;
8647;C2584774;;
3417;C1708349;;
3590;C1140680;;
65062;C0206698;;
199857;C1708349;;
3918;C0079301;;
3481;C0342384;;
1910;C0011860;;
54822;C0752122;;
9663;C1275685;;
6714;C0009402;;
118856;C1850792;;
1641;C1848199;;
2052;C0238198;;
1244;C0009402;;
196;C1854465;;
5172;C0376358;;
93;C0037221;;
10413;C0796117;;
7273;C1449563;;
1909;C0011860;;
84464;C0346153;;
580;C0376358;;
55811;C0376358;;
182;C0036341;;
596;C0432272;;
8540;C0282529;;
282809;C0431399;;
3284;C2239176;;
5015;C1860789;;
6602;C0345967;;
6092;C0004352;;
4323;C0006142;;
57107;C0023264;;
6495;C0376524;;
7157;C3837958;;
8864;C1708349;;
84634;C1504412;;
3587;C0036341;;
2189;C3463824;;
1859;C0003873;;
3815;C0028754;;
51083;C0020179;;
64220;C0009402;;
54790;C0270972;;
5582;C0752120;;
716;C4551479;;
54902;C4552122;;
2893;C0009402;;
10155;C0009402;;
200403;C0752124;;
6678;C0003873;;
5193;C0043459;;
10555;C0221032;;
10413;C4282400;;
30061;C0878682;;
7054;C0752347;;
6597;C0265219;;
1184;C3536984;;
1785;C0410203;;
22808;C1843181;;
5195;C4721541;;
2052;C0004352;;
4694;C2931891;;
2668;C3661523;;
4548;C0008924;;
124093;C4551952;;
1021;C0025149;;
4311;C0752125;;
5627;C0087031;;
64240;C0376358;;
540;C0009402;;
6389;C0036341;;
3854;C1721007;;
7248;C0345904;;
29968;C1837342;;
5077;C0152426;;
472;C0009405;;
9149;C1850598;;
27086;C1961102;;
2799;C0086647;;
916;C0009714;;
3767;C3837958;;
6597;C2750074;;
54970;C0001973;;
1297;C2750069;;
5321;C0036341;;
6911;C0265343;;
351;C0038454;;
3651;C2931689;;
7169;C3541456;;
4053;C2751316;;
1785;C0410207;;
6712;C1838099;;
5318;C2751630;;
79140;C2936862;;
79188;C0751337;;
2260;C0265534;;
1200;C0276496;;
1646;C2239176;;
1259;C0003873;;
1297;C0027819;;
7545;C4707243;;
3569;C0024141;;
6890;C0024306;;
6335;C3809087;;
7040;C0040028;;
3479;C0276496;;
1356;C1850792;;
79583;C0268448;;
5981;C0029463;;
147372;C0029459;;
5295;C0745103;;
2911;C0006142;;
3119;C0022336;;
8320;C0265334;;
23594;C0026654;;
6336;C3203102;;
4771;C0376358;;
2109;C0752121;;
23385;C0002395;;
9757;C0796117;;
2799;C3179349;;
2146;C0268251;;
2066;C0003873;;
5443;C0553730;;
6495;C1970479;;
4023;C0745103;;
2175;C0005684;;
7305;C0036341;;
1727;C3463824;;
59067;C0009447;;
54539;C1708371;;
10735;C1621958;;
3718;C1837091;;
1482;C1850600;;
5979;C0006413;;
8195;C0003873;;
7490;C4551952;;
6736;C2936694;;
2626;C1858302;;
2815;C1857941;;
1778;C2931358;;
10525;C0751208;;
6786;C0546264;;
55870;C0376358;;
55806;C2750815;;
4191;C0036341;;
80184;C3714506;;
154;C1449563;;
30061;C0004352;;
242;C0752166;;
4233;C1449842;;
6529;C0036341;;
3767;C2931891;;
6521;C0013902;;
2161;C0476089;;
8518;C0006142;;
4233;C0007785;;
4609;C1148551;;
5727;C0268490;;
4015;C0019202;;
6336;C4083008;;
79728;C1851967;;
5621;C2676137;;
6204;C2931850;;
9380;C0752125;;
2254;C0008924;;
4436;C0393538;;
5889;C0009402;;
4846;C0007785;;
345;C3151303;;
57539;C0948008;;
643226;C3892049;;
8653;C4310647;;
2812;C1319466;;
2625;C0019829;;
79823;C0276226;;
1548;C0004943;;
2690;C0376358;;
778;C3495587;;
2109;C4552079;;
6584;C0271933;;
255928;C0006142;;
54538;C0004352;;
2876;C0020074;;
2934;C0175704;;
4625;C0005684;;
57465;C0751779;;
161742;C0553586;;
2146;C0006142;;
4352;C3714506;;
241;C0020474;;
3420;C1708349;;
355;C1449563;;
6399;C0025237;;
3481;C4225307;;
2673;C0006142;;
2006;C0006142;;
26278;C0751781;;
595;C0006142;;
3757;C0268621;;
9742;C0036069;;
169792;C0020302;;
9569;C0175702;;
860;C0020758;;
56978;C0751781;;
1261;C0155016;;
5156;C0029458;;
90678;C0270912;;
4864;C0028754;;
3718;C2700553;;
161742;C0376358;;
6556;C0010346;;
1414;C1969062;;
1387;C0149925;;
324;C0265325;;
58508;C0043346;;
3117;C0011854;;
894;C0152013;;
2244;C0029459;;
4485;C0006142;;
1828;C2931122;;
781;C4747769;;
54567;C4014408;;
2263;C0265326;;
2563;C2239176;;
2296;C4310644;;
65217;C1568247;;
7020;C0152423;;
84942;C1846389;;
91137;C0007959;;
2673;C0751884;;
6311;C1744559;;
7280;C4479599;;
1727;C2749560;;
6605;C0282529;;
308;C0152013;;
2895;C1333991;;
1758;C1832702;;
7351;C0024141;;
3569;C1836517;;
64324;C0004352;;
1352;C0162671;;
3553;C0276496;;
4128;C0043459;;
6329;C0024117;;
3569;C0745103;;
1356;C0543859;;
55733;C0238198;;
5592;C0342376;;
8289;C0376358;;
6948;C0279626;;
3265;C0752120;;
841;C1850600;;
23064;C0002736;;
3586;C0009324;;
64324;C0175695;;
5582;C4551479;;
50939;C0752125;;
6324;C2748541;;
8289;C0005684;;
25788;C0206686;;
51684;C1708349;;
8575;C0393598;;
4728;C1842563;;
131669;C0087031;;
9464;C2750081;;
355;C0011860;;
6935;C0476089;;
1649;C3837958;;
6655;C1843181;;
659;C0006142;;
375748;C3808553;;
5741;C0029458;;
79068;C0587248;;
2161;C0019243;;
5770;C0028754;;
10586;C0221054;;
147409;C0085413;;
1200;C0751383;;
10280;C0036341;;
3921;C0009402;;
7421;C3661523;;
8287;C1839071;;
7201;C0006142;;
7431;C1862941;;
59345;C0009402;;
652;C0023467;;
3553;C0162671;;
55764;C0751036;;
324;C0004352;;
6314;C0009402;;
8289;C0036920;;
4093;C0348626;;
22926;C0155017;;
1621;C3550234;;
29072;C0376358;;
7204;C0345904;;
5880;C0011854;;
4625;C1834558;;
164045;C1708349;;
3717;C0024141;;
22909;C0235974;;
25953;C0279702;;
1889;C0345967;;
658;C3553937;;
6262;C0340485;;
7291;C0152013;;
5915;C1510586;;
5925;C0007131;;
1280;C0013366;;
10397;C1168401;;
5290;C0238198;;
641;C1961102;;
2906;C0410207;;
3458;C0009402;;
10528;C0152013;;
146183;C0004352;;
4312;C0079136;;
412;C0345967;;
3162;C0036341;;
4311;C4310658;;
2778;C0011860;;
5649;C0345904;;
5648;C0004763;;
2908;C0036341;;
10743;C0265343;;
4297;C0023931;;
60675;C1563720;;
54862;C0023931;;
7170;C1510460;;
5420;C0007131;;
308;C0032914;;
55212;C2936862;;
2077;C0238198;;
1557;C4552079;;
1508;C1621958;;
55280;C0752121;;
2053;C4540395;;
4835;C0036341;;
58508;C0036341;;
3159;C0011860;;
7474;C1862941;;
6391;C2239176;;
3481;C0276496;;
6949;C0265241;;
54205;C0028754;;
3717;C1961102;;
7341;C3179455;;
6935;C3501843;;
1493;C4551720;;
2702;C2675897;;
8924;C0006142;;
4352;C0025149;;
26610;C0086648;;
213;C1708349;;
56246;C0028754;;
6342;C3554055;;
4524;C4721532;;
5052;C2677162;;
652;C0006142;;
2261;C4011754;;
84529;C1970197;;
6584;C1449563;;
7436;C0004352;;
30008;C4707243;;
84662;C0238198;;
10413;C0031511;;
11236;C0279702;;
54332;C2931822;;
9516;C0020075;;
1630;C0036341;;
7020;C0006142;;
6834;C1850598;;
1312;C1850597;;
51473;C4015542;;
5922;C0085580;;
595;C0752122;;
1355;C1850597;;
6772;C0265219;;
4436;C0346153;;
1816;C0043459;;
2202;C0013366;;
841;C0009324;;
1718;C0028754;;
1286;C1567742;;
604;C0024305;;
3569;C0024117;;
2263;C0019202;;
23152;C0268603;;
139411;C0376358;;
8803;C0002395;;
6595;C0345967;;
124093;C0345904;;
2747;C1848639;;
7681;C0023264;;
335;C0206698;;
10528;C1708349;;
2332;C0745103;;
633;C4707243;;
10653;C0155299;;
2100;C0031511;;
585;C0036341;;
54894;C1563720;;
10155;C4551510;;
3339;C0432272;;
8626;C3887658;;
5194;C0043459;;
57492;C2931891;;
51604;C1704380;;
7399;C0342637;;
5604;C0036341;;
3082;C0345904;;
79583;C3714506;;
1298;C0276496;;
7490;C0152423;;
10347;C2239176;;
1962;C3495427;;
5621;C1850597;;
9131;C0796206;;
83706;C0398738;;
6513;C1869117;;
5728;C1800706;;
3569;C0158683;;
79728;C0027708;;
5376;C1857768;;
7518;C0009324;;
6597;C0011860;;
3717;C0152423;;
1312;C3541456;;
64132;C4225412;;
7287;C0035334;;
23405;C4722330;;
3417;C1961102;;
4774;C0553586;;
10452;C4551954;;
242;C0239849;;
343641;C0752123;;
7504;C0393576;;
147912;C0265234;;
80704;C1850598;;
84197;C0410174;;
100131801;C4748799;;
23040;C0028754;;
2299;C0029456;;
4038;C0751884;;
4595;C0346153;;
595;C0023487;;
10381;C0011860;;
4771;C1861172;;
1387;C1862939;;
85365;C3179349;;
55636;C3501843;;
3481;C0002395;;
221037;C0087031;;
2904;C0004352;;
1758;C0036341;;
8924;C0376358;;
1436;C0265534;;
4023;C1720779;;
2316;C0376358;;
2067;C0376358;;
91801;C1850597;;
3661;C0038454;;
8518;C0025149;;
4524;C1708349;;
23400;C0022797;;
51371;C1449563;;
7018;C0752123;;
5592;C2239176;;
26580;C0005684;;
1806;C0009402;;
2735;C0009324;;
10083;C1568247;;
4023;C2713537;;
1789;C0376358;;
2668;C3463824;;
4846;C0011854;;
55129;C0238198;;
8289;C0345904;;
7169;C0035334;;
56978;C4317295;;
25788;C0279702;;
1649;C3887658;;
5663;C0036341;;
2316;C1846707;;
54790;C0028326;;
7490;C3494522;;
10021;C0009405;;
8243;C0345904;;
10144;C0041409;;
593;C0086649;;
6786;C4721532;;
2261;C0026764;;
11041;C0003873;;
8216;C1275081;;
582;C0003873;;
5728;C2931822;;
5530;C0376358;;
55252;C0036341;;
56776;C4015444;;
580;C0027819;;
158;C0004352;;
3569;C0026764;;
3482;C2239176;;
1789;C2931891;;
9570;C0751779;;
6774;C0002395;;
7048;C0024796;;
1947;C0265535;;
5728;C1959582;;
846;C1832648;;
4598;C0751291;;
26160;C4721952;;
196528;C2239176;;
54084;C0029459;;
6608;C0268393;;
2697;C2749477;;
3043;C0271934;;
5925;C0279626;;
2263;C0265535;;
112609;C2697932;;
8878;C0029463;;
6010;C4041558;;
65217;C0004352;;
26580;C0221032;;
341640;C4551480;;
79053;C0036341;;
23476;C0085413;;
10801;C0023467;;
1289;C0376358;;
3845;C0007131;;
3586;C0410207;;
4318;C0028754;;
5073;C0028754;;
1027;C0036920;;
7042;C0334082;;
1548;C1708349;;
51083;C0005684;;
729920;C0005684;;
28962;C2931019;;
9971;C0029463;;
5091;C0034341;;
1075;C0031106;;
5052;C0265221;;
4771;C1136042;;
8799;C3554055;;
6556;C0009324;;
2263;C1959582;;
1499;C0206624;;
203228;C0036341;;
324;C0003873;;
2056;C0271979;;
51428;C3151303;;
324;C0376358;;
7157;C0684249;;
5052;C0152013;;
3973;C2673497;;
217;C0342853;;
2911;C0752123;;
4915;C0004352;;
5551;C0024306;;
7020;C0752123;;
1436;C3542922;;
5159;C0752125;;
84695;C0752123;;
966;C0152013;;
1280;C4551479;;
6492;C0028754;;
1410;C1708349;;
6608;C1708349;;
58508;C0004943;;
8242;C0279702;;
4864;C0238198;;
1893;C1275808;;
8100;C0085548;;
331;C1845076;;
540;C1623209;;
2099;C0028754;;
1141;C0036341;;
7137;C1449563;;
64218;C0006142;;
673;C0004352;;
5243;C0006413;;
6591;C3501846;;
2099;C0376358;;
65125;C1840391;;
5648;C0796032;;
2815;C4707243;;
3593;C0024141;;
6224;C0009405;;
5444;C0004114;;
1513;C0036341;;
3691;C0079297;;
4790;C0008312;;
4790;C4225277;;
4163;C2713442;;
4534;C4551952;;
6584;C3469528;;
7037;C0005684;;
10683;C1837549;;
9971;C1621958;;
4625;C0700053;;
24148;C0035334;;
1938;C0162872;;
477;C0220669;;
9181;C4479613;;
22909;C1333991;;
2109;C0011860;;
2067;C0026764;;
5894;C4551484;;
7403;C1838979;;
5063;C0014084;;
1832;C3489630;;
36;C0004352;;
2263;C0080178;;
5324;C0175693;;
80204;C0008924;;
4853;C0011860;;
10083;C1848639;;
2052;C4721532;;
55036;C4551720;;
5077;C0038454;;
10253;C0238198;;
56978;C1850362;;
55636;C1563719;;
3984;C0175702;;
1436;C0271979;;
1910;C3541456;;
1893;C0023473;;
356;C0410207;;
5500;C0279702;;
5155;C3551915;;
729920;C0410174;;
7067;C4722330;;
1822;C0751779;;
8200;C0003873;;
1909;C3495587;;
4486;C2931822;;
5573;C0035334;;
135228;C1621958;;
6535;C0004352;;
1687;C0345904;;
343641;C4721508;;
4313;C0024305;;
1106;C4551484;;
2554;C0342474;;
1776;C0948008;;
10667;C0029456;;
8289;C2239176;;
65018;C4721532;;
79796;C0033300;;
2653;C1510586;;
9320;C1708349;;
6885;C1861172;;
7015;C1260899;;
3630;C3837958;;
5605;C1275081;;
1281;C0009405;;
3549;C0410174;;
100131801;C1850600;;
760;C0029456;;
2771;C0036341;;
176;C1708349;;
10878;C2749604;;
2531;C0024301;;
8913;C0003873;;
3702;C0019829;;
3119;C0376524;;
847;C0024141;;
8864;C0376358;;
26154;C1864849;;
207;C0152013;;
7036;C0019025;;
174;C2239176;;
324;C4551631;;
5173;C0036341;;
1028;C0175704;;
116519;C2751306;;
10734;C3810367;;
5155;C3693482;;
8021;C0023467;;
1950;C2931822;;
2668;C0751396;;
80207;C0574084;;
4297;C0023467;;
2697;C0004352;;
410;C0001973;;
583;C0036341;;
5309;C0238288;;
91949;C0022283;;
3483;C0024301;;
4853;C0036341;;
3912;C4554007;;
4694;C0023264;;
59344;C3536797;;
4072;C0376358;;
3077;C0543859;;
79876;C0752123;;
80776;C0431399;;
2697;C0036341;;
3858;C1961102;;
56704;C1842983;;
55135;C0024305;;
4507;C0376358;;
65125;C0752125;;
1719;C0009402;;
7153;C0752125;;
617;C0023264;;
5244;C2239176;;
55780;C4551969;;
55212;C0376358;;
440435;C0279702;;
124093;C0026764;;
1419;C1846175;;
3166;C0152423;;
4728;C1850600;;
5664;C0003076;;
4851;C4048328;;
2206;C3810350;;
7099;C0006142;;
59341;C3541456;;
60675;C1563719;;
7056;C0023487;;
5604;C0037221;;
80324;C1708349;;
3728;C0376358;;
129880;C0028754;;
212;C1333991;;
4609;C0152013;;
3586;C3714941;;
6323;C0346153;;
5158;C0546264;;
3659;C2713392;;
7372;C0345967;;
220296;C1858854;;
7276;C0751039;;
1591;C0238198;;
51082;C1841651;;
9672;C0028754;;
125;C0009402;;
6513;C0006142;;
4208;C2931689;;
208;C1876165;;
64324;C0270972;;
57822;C4551864;;
39;C0342735;;
4609;C0162671;;
79728;C0028326;;
2188;C0023467;;
23363;C2752041;;
4297;C0004352;;
7124;C1621958;;
1636;C0001973;;
11231;C0003873;;
79868;C4317295;;
2188;C0235974;;
3791;C4551479;;
4607;C0036341;;
6237;C3810405;;
2110;C3278156;;
6340;C0036341;;
9426;C1839071;;
3242;C0268490;;
5251;C1708349;;
26137;C0752125;;
10019;C1837549;;
6311;C0339573;;
10806;C0410203;;
6925;C1720861;;
9839;C0152013;;
2911;C1861194;;
3119;C0010346;;
585;C0027819;;
1861;C4479504;;
5096;C1855794;;
7080;C0023467;;
3119;C0751254;;
6427;C3463824;;
79977;C4747961;;
1956;C0684249;;
79876;C1850597;;
6622;C0019202;;
85366;C1527404;;
401138;C0028754;;
7431;C2239176;;
7157;C0005684;;
1778;C4015016;;
6197;C1449563;;
24;C0008312;;
89780;C0028754;;
6492;C0751156;;
6237;C0175704;;
10841;C4721444;;
9896;C0751156;;
8799;C0008924;;
9636;C2239176;;
83706;C0410207;;
3561;C1568247;;
2626;C0751291;;
4582;C0004352;;
790;C0023487;;
2056;C0002875;;
1071;C0265219;;
6602;C0006142;;
1778;C0393538;;
7040;C0268228;;
138050;C0028754;;
4915;C0004114;;
57192;C2675897;;
5426;C0476089;;
51119;C0265219;;
57096;C3714506;;
115908;C1708349;;
7248;C2931822;;
7170;C0023473;;
2688;C0006142;;
326;C4707243;;
128637;C1527404;;
4128;C0005684;;
54487;C0012236;;
23345;C0006142;;
3117;C0751291;;
4311;C0752121;;
6448;C0086649;;
4311;C0265219;;
675;C0265219;;
64131;C0376359;;
2253;C0342482;;
79644;C0022336;;
7048;C1148551;;
3458;C0035334;;
70;C1449563;;
3717;C0023473;;
9084;C4310703;;
7274;C0042875;;
55129;C0008924;;
4846;C0524620;;
6314;C0752120;;
22852;C1861185;;
1301;C2020284;;
5468;C1708349;;
1387;C0004352;;
10013;C3179349;;
22854;C1961102;;
4313;C0003873;;
2657;C3178806;;
65217;C2931891;;
343641;C0752120;;
64241;C0279702;;
240;C0887850;;
7168;C0004352;;
7137;C0002895;;
92344;C0029456;;
7280;C0152013;;
3778;C0004352;;
5308;C0410207;;
238;C0345967;;
56916;C3554349;;
51322;C0376358;;
79796;C0023487;;
6890;C0036341;;
3861;C0005684;;
6657;C0268379;;
2475;C0004352;;
2099;C0005684;;
8863;C0006142;;
10021;C0206368;;
9759;C3501846;;
7547;C0376358;;
3569;C0036341;;
1297;C3541456;;
4901;C0028077;;
138050;C0086648;;
790;C3714506;;
6531;C0238358;;
1591;C0003873;;
5444;C0029459;;
675;C3150546;;
9343;C0006142;;
11041;C0006142;;
5271;C1849193;;
4723;C0268560;;
721;C3280641;;
24;C1840452;;
7157;C2750850;;
4869;C0023467;;
3458;C0011854;;
7124;C0080178;;
26227;C0345904;;
25782;C3280214;;
4695;C1850598;;
6774;C0006142;;
51626;C0036069;;
3860;C0279626;;
1201;C0022340;;
6657;C0752120;;
3908;C0005684;;
326;C1855868;;
161497;C1863561;;
6094;C1842475;;
686;C3463824;;
9672;C3501846;;
2108;C1970198;;
10413;C3495587;;
5894;C4551602;;
4337;C0268119;;
4323;C0751285;;
6297;C4011974;;
5116;C4551474;;
131669;C2239176;;
1027;C0162872;;
51294;C0001973;;
6134;C0376358;;
9382;C2931011;;
3691;C0238198;;
340990;C1862939;;
6223;C0376358;;
2475;C0023473;;
10683;C0887850;;
23094;C4721952;;
1493;C0003873;;
8314;C4551955;;
2263;C0221356;;
23394;C0036341;;
24140;C2931822;;
2072;C0005684;;
6324;C0348626;;
9276;C0393591;;
84823;C0751779;;
673;C1850600;;
