Nr;Entity A;Entity B;BMA_Seco2004;BMA_Resnik1995;simGIC_Seco2004;simGIC_Resnik1995;MAX_Seco2004;MAX_Resnik1995;Label
2844;3691;C0079297;0.6627163695164207;0.41406610806178207;0.2201776282627731;0.2182799202274045;1.0;0.7761485735004662;1
2845;3691;C0079299;0.5747720348245338;0.3680211704038395;0.18849806233715433;0.1771233105268209;1.0;0.7468749685905841;1
2846;3691;C0079301;0.6627163695164207;0.41406610806178207;0.2201776282627731;0.2182799202274045;1.0;0.7761485735004662;1
2847;3691;C0079683;0.6298687585021701;0.41028623810001125;0.24683461031478354;0.23382122641728706;1.0;0.826744361243373;1
2848;3691;C0080333;0.637934610446532;0.42841801964784343;0.16279954138306546;0.1616693825624835;1.0;0.8817346277551001;1
2849;3691;C0162361;0.5391020788515903;0.35031253898312753;0.189517079629234;0.18385758216050926;1.0;0.6888521133436892;1
2850;3702;C0019829;0.5265047729950897;0.32414135516495807;0.22883283858671327;0.232594648114707;0.9321639037816332;0.5489845846854056;1
2851;3708;C0376358;0.29488118635169347;0.09953218660985234;0.015913748582863513;0.007992035392968236;0.7964917113448995;0.2496529855650891;1
2852;3710;C0011854;0.9079364747643913;0.6221654955703894;1.0;0.9999999999999998;1.0;0.8651403408354839;1
2853;3710;C3837958;0.5505226870743526;0.3135271441690354;0.28216302264077503;0.27569608727430645;0.8643278075632663;0.7159060565024613;1
2854;3717;C0009324;0.4786529584303356;0.25536072015546507;0.09261070474078026;0.08221466297275552;0.9321639037816332;0.6098404924083575;1
2855;3717;C0010346;0.4786529584303356;0.25536072015546507;0.09261070474078026;0.08221466297275552;0.9321639037816332;0.6098404924083575;1
2856;3717;C0023473;0.611821255095341;0.38700774086371437;0.15491306809281782;0.147017775891165;1.0;0.7985009056393725;1
2857;3717;C0042487;0.503205167807015;0.3381829983526672;0.045730176479492936;0.043783181677172;0.9321639037816332;0.6802355333944727;1
2858;3717;C0376358;0.4076618890093131;0.20909127649623216;0.01755346265259098;0.012760371864029693;0.9321639037816332;0.4984907863210123;1
2859;3717;C1961102;0.4697971982502518;0.25568456882826607;0.032791558499505616;0.034031958280821305;0.7653256638572599;0.5619701611495729;1
2860;3717;C4048328;0.31925816125599216;0.1976910014991355;0.015800559227249517;0.01339244647862281;0.9321639037816332;0.4984907863210123;1
2861;3717;C4551637;0.7126045243811252;0.4691511708289978;0.29871549073988074;0.2898322364699291;1.0;0.8817346277551001;1
2862;3718;C0349639;0.44058838103312536;0.21619088609747283;0.02875392850050305;0.025416336651566784;0.6608195189081659;0.36636219025403965;1
2863;3718;C1862939;0.3168674882025972;0.1810510363327611;0.061999083453453514;0.051041070101164564;0.9321639037816332;0.3803956113937297;1
2864;3718;C1862941;0.3168674882025972;0.1810510363327611;0.061999083453453514;0.051041070101164564;0.9321639037816332;0.3803956113937297;1
2865;3718;C1961102;0.4240880237487909;0.23280241604197602;0.028780476153429727;0.025338452200585043;0.6608195189081659;0.36636219025403965;1
2866;3718;C2700553;0.5762261797042803;0.37046365807504206;0.2701764973095487;0.2406042214836553;1.0;0.7325003434220777;1
2867;3728;C0376358;0.3052170890803877;0.1018537509887115;0.016320292790987394;0.007556296329003837;0.7964917113448995;0.2496529855650891;1
2868;3728;C1832600;0.8888769073698675;0.6017974380388567;0.8155412499004657;0.8169663799427211;1.0;0.9253828578334887;1
2869;3730;C1563720;0.5994980122220261;0.33513034224899085;0.23213536483662778;0.2175320210929557;1.0;0.6859026197735653;1
2870;3741;C2677106;0.9592983422689799;0.6375248558679143;1.0;1.0;1.0;0.826744361243373;1
2871;3741;C3203102;0.41406532677067265;0.23272112737651018;0.047854776181848996;0.028429914421271307;0.7964917113448995;0.2761162365271388;1
2872;3745;C0036341;0.4108607879893453;0.21514762100357987;0.055403898926862524;0.05245809450287061;0.7964917113448995;0.45165890657269564;1
2873;3746;C0751779;0.5403657603436967;0.282332506138114;0.2699240452644095;0.2471700761835903;0.8246462350802095;0.47477598107742036;1
2874;3746;C0751781;0.5825818749547527;0.3084978135897269;0.18518367817837894;0.15395628745990828;0.7964917113448995;0.47477598107742036;1
2875;3752;C0348626;0.6237322057168618;0.4407882351430744;0.2293310044368159;0.26332673618611313;1.0;0.7281058646532572;1
2876;3752;C2748542;0.6237322057168618;0.4407882351430744;0.2293310044368159;0.26332673618611313;1.0;0.7281058646532572;1
2877;3752;C4551804;0.6202301513238907;0.41315920680447293;0.24508272141795598;0.26782358036770126;1.0;0.7281058646532572;1
2878;3753;C1631597;0.5395454671274423;0.31355285407555805;0.16539124210052342;0.14049281116273077;1.0;0.6015556531869123;1
2879;3753;C4551509;0.8624459800348233;0.5723982020278491;0.7370329604764116;0.7192839640455893;1.0;0.8507657156669775;1
2880;3756;C0006142;0.37450910808081306;0.1519519115192622;0.010286705389112333;0.007933766436932332;0.7964917113448995;0.28945218009016366;1
2881;3756;C0029463;0.3865118026824641;0.20280117667116015;0.02136768299883852;0.01893372239640953;0.9321639037816332;0.49448475082589827;1
2882;3757;C0036341;0.30175969726205076;0.14912779864617987;0.07231623335391915;0.04254595893902103;1.0;0.43978981997532246;1
2883;3757;C1142166;0.6583951773339525;0.45937616806142845;0.26803760379741437;0.26363691928650024;1.0;0.6556635395044564;1
2884;3759;C1631597;0.45281870244701794;0.2914178563370097;0.0675671965397521;0.06395935766182757;1.0;0.6172675599123456;1
2885;3759;C2750061;0.4198555260476996;0.2640470052347667;0.07826724468571786;0.07440794042164647;0.9321639037816332;0.7370818765923832;1
2886;3763;C0001973;0.2095829172033906;0.12584660928615357;0.008581421712371454;0.00846582242141453;0.3835419963201089;0.21392413571274765;1
2887;3764;C0348626;0.6039915577924508;0.42658503551370014;0.1580387171756472;0.17541958065571525;1.0;0.7281058646532572;1
2888;3764;C2748542;0.6039915577924508;0.42658503551370014;0.1580387171756472;0.17541958065571525;1.0;0.7281058646532572;1
2889;3764;C4551804;0.5299357855957374;0.37406672975905697;0.15269138822633135;0.17096505651594193;1.0;0.7281058646532572;1
2890;3766;C0271829;0.6880518530454046;0.4437472184149539;0.3750461062834896;0.36652528889186325;1.0;0.8651403408354839;1
2891;3766;C3538946;0.5554776544382657;0.34723259196934786;0.13204744434828286;0.1288345452196993;1.0;0.8651403408354839;1
2892;3767;C0011854;0.46870362800939996;0.29335564106237616;0.07944312206469216;0.07696312897591846;1.0;0.7159060565024613;1
2893;3767;C0011860;0.5959186578123108;0.3600500088701646;0.06244497066423333;0.054854259907270005;1.0;0.6859026197735653;1
2894;3767;C2931832;0.6682250033919612;0.3754141647389956;0.14853918543133154;0.13862131053342883;1.0;0.7634692555102005;1
2895;3767;C3837958;0.5276105034970497;0.3064774658030754;0.07761465601902141;0.07632624479850465;1.0;0.8380863976767118;1
2896;3777;C0038454;0.28468688615896104;0.18760721081209872;0.03607970762724272;0.039826599921641455;0.34802559709274894;0.2290529600013082;1
2897;3777;C1969343;0.6573416015725708;0.3939956740603153;0.3689266485156702;0.32513419429934104;1.0;0.8164842412633277;1
2898;3777;C3203102;0.6573416015725708;0.3939956740603153;0.3689266485156702;0.32513419429934104;1.0;0.8164842412633277;1
2899;3777;C3714844;0.6573416015725708;0.3939956740603153;0.3689266485156702;0.32513419429934104;1.0;0.8164842412633277;1
2900;3777;C4552070;0.6573416015725708;0.3939956740603153;0.3689266485156702;0.32513419429934104;1.0;0.8164842412633277;1
2901;3778;C0004352;0.43828999463472795;0.2158176457841623;0.10903191003958829;0.09382136867884777;0.8643278075632663;0.41506101647131655;1
2902;3778;C0028754;0.2627153017524889;0.08842918590948956;0.021462173538842676;0.010251150306544816;0.9321639037816332;0.2496529855650891;1
2903;3778;C0279702;0.223709546426928;0.07501632940865482;0.0068232362207882305;0.003594105146712512;0.6608195189081659;0.16702383092000184;1
2904;3778;C4539985;0.6594870687519034;0.3307750161152162;0.24563407257356704;0.22063746280150515;1.0;0.7696223462406026;1
2905;3779;C1837739;0.8982458556724497;0.5129007795327777;1.0;1.0;1.0;0.7761485735004662;1
2906;3782;C0036341;0.18089805856689858;0.09981045462830596;0.014560063730048383;0.011083963201621732;0.677446993895729;0.2553105062936732;1
2907;3784;C0004903;0.7935807935501794;0.5221605103644579;0.6774153833629452;0.6656394646854994;1.0;0.8817346277551001;1
2908;3784;C0011860;0.34477685885261744;0.17420386974037844;0.023510289420784147;0.01758232153865108;0.7964917113448995;0.3879809605699134;1
2909;3785;C0036341;0.4780781580130571;0.24526215361681686;0.0711703336319701;0.05973612816182644;1.0;0.5223846691122337;1
2910;3785;C0270851;0.46132703422353616;0.23526254177625017;0.08831412100477269;0.07778175871834112;0.677446993895729;0.35746993849996334;1
2911;3785;C1843140;0.4804931907575969;0.3103886649039963;0.11955249454864147;0.12117055266853158;0.7964917113448995;0.524963230261801;1
2912;3785;C4551769;0.6550770867693971;0.38170759028419055;0.33915519250185744;0.32097416615251395;1.0;0.7521272190768618;1
2913;3786;C0036341;0.4677996380460581;0.2341807512407592;0.09412560121548226;0.07614505720595692;0.8246462350802095;0.5223846691122337;1
2914;3791;C0006142;0.6058755539752941;0.24609082149729372;0.2030953976935632;0.15129496296377679;0.7964917113448995;0.29523998448102623;1
2915;3791;C0007131;0.6058755539752941;0.24609082149729372;0.18528235846406327;0.1317451220730555;0.7964917113448995;0.29523998448102623;1
2916;3791;C0013366;0.25223014480422357;0.19678518035611178;0.06655020448454586;0.07096721247858581;0.6440010842510264;0.5138170988524451;1
2917;3791;C0025237;0.2935784892113582;0.12509159566157446;0.00735661716299411;0.005208519304904448;0.6608195189081659;0.2290529600013082;1
2918;3791;C0036341;0.32642868283967114;0.11355663396975682;0.10242537658999186;0.05104351002283916;0.7964917113448995;0.2496529855650891;1
2919;3791;C0036391;0.29489075092162714;0.13866493605654226;0.007851185320228464;0.007144529701997615;0.6608195189081659;0.29523998448102623;1
2920;3791;C0042487;0.38847864268083804;0.16812043341609806;0.12005765103551064;0.07336666031054026;0.7964917113448995;0.2496529855650891;1
2921;3791;C0432272;0.2275128632724458;0.07584170197664183;0.01465353943758703;0.007021685869177461;0.6608195189081659;0.16702383092000184;1
2922;3791;C3541456;0.22026693257619628;0.0743169172117027;0.010253745891879629;0.004516091832738753;0.6608195189081659;0.16702383092000184;1
2923;3791;C4551479;0.29489075092162714;0.13866493605654226;0.007851185320228464;0.007144529701997615;0.6608195189081659;0.29523998448102623;1
2924;3796;C0036341;0.36953460822686834;0.1810580724149406;0.05010492869567728;0.0365120940718832;0.7964917113448995;0.2496529855650891;1
2925;3798;C0003873;0.2177184078591211;0.1512135854138696;0.021767185649478205;0.02452189021834721;0.4025434240779938;0.30425629456673053;1
2926;3798;C4310658;0.6901904826903251;0.388053504973449;0.3425063071200509;0.2999660294675478;1.0;0.8651403408354839;1
2927;3814;C1168401;0.35960634285697185;0.13245896456771444;0.02159134301456864;0.012925173028985385;0.9321639037816332;0.2243549180227552;1
2928;3814;C1708349;0.3356020753291233;0.17078776306935972;0.0522228279439326;0.04530648522503457;0.7171285663787859;0.3879809605699134;1
2929;3815;C0006142;0.4355014848163369;0.21229611012750907;0.024558915431103102;0.019182095859135724;0.9321639037816332;0.4984907863210123;1
2930;3815;C0007131;0.4328273743770001;0.21054290163051514;0.021102822640138456;0.015327892004541727;0.9321639037816332;0.4984907863210123;1
2931;3815;C0023467;0.5662732246437744;0.31372316306620446;0.05282514968152216;0.048980398690924624;1.0;0.6748519225734462;1
2932;3815;C0023487;0.4856582717821968;0.3100715553801544;0.15355110707291383;0.1457147554875533;0.9321639037816332;0.5619701611495729;1
2933;3815;C0149925;0.37876126328429094;0.19322555414060544;0.015987661570089993;0.011302514602777135;0.7964917113448995;0.29523998448102623;1
2934;3815;C0221013;0.6011105250709928;0.4393104195879178;0.1510417526348183;0.1576231834612699;1.0;0.9253828578334887;1
2935;3815;C0345967;0.4117290335730036;0.25595394365277563;0.014921145358764683;0.011721124180131949;0.9321639037816332;0.4984907863210123;1
2936;3815;C0684337;0.4631813748058806;0.30045554789933676;0.14052840826826873;0.13238979878138157;0.8246462350802095;0.553992454179173;1
2937;3815;C1112486;0.48259968257613806;0.3234621123270755;0.17169668516077932;0.1760128978971366;0.8924823312985763;0.8164842412633277;1
2938;3832;C2239176;0.33176374723652985;0.1518761082381571;0.024771202258017853;0.022738208611494;0.7964917113448995;0.3170826607732035;1
2939;3845;C0004114;0.5098422868993485;0.32013138896128146;0.017925899956159445;0.018477949094366446;1.0;0.6950052040740913;1
2940;3845;C0006142;0.530720454636686;0.2749539939558555;0.013760584902353736;0.012010850675557868;1.0;0.611285477607054;1
2941;3845;C0007131;0.5134722515081369;0.25044436590486263;0.015499966229434638;0.014541894956009027;1.0;0.7281058646532572;1
2942;3845;C0023467;0.5227002419038549;0.28371609974148204;0.013698603101291833;0.013167909523190857;1.0;0.6748519225734462;1
2943;3845;C0026764;0.4676665982835426;0.2945005167504273;0.07611555769996099;0.07196126669637198;1.0;0.5619701611495729;1
2944;3845;C0027819;0.32359545800039113;0.25599943284862137;0.009545045600137782;0.010040161653601287;0.5574670234624393;0.46997296375007386;1
2945;3845;C0041409;0.6858429177602104;0.3970231049493598;0.2712879520663728;0.24507071008024403;1.0;0.7418670990968165;1
2946;3845;C0087031;0.4360016001194174;0.27319986482529585;0.042783973115009054;0.039664808341916914;0.8924823312985763;0.5042544381537234;1
2947;3845;C0152013;0.5134722515081369;0.25044436590486263;0.015499966229434638;0.014541894956009027;1.0;0.7281058646532572;1
2948;3845;C0175704;0.6107581199547935;0.3642331096822249;0.17924822422443967;0.16729751292093856;1.0;0.7985009056393725;1
2949;3845;C0206698;0.4505432333316261;0.2735191079155403;0.02214799154374062;0.020395194411790676;1.0;0.5821505073344508;1
2950;3845;C0235974;0.5224690096032982;0.3148417503780646;0.01784456694254662;0.017311973689006003;1.0;0.7576489309828565;1
2951;3845;C0238198;0.4971181952376311;0.32267364680588284;0.06269742485601018;0.06277799080915175;1.0;0.6492666213063499;1
2952;3845;C0334082;0.468729983241855;0.28351565150418523;0.013211740181307776;0.012247635218319815;0.8424894623430917;0.6028929347438392;1
2953;3845;C0345904;0.4860391135825489;0.259378502864973;0.01860979411589394;0.016385088447436687;1.0;0.6002347804069349;1
2954;3845;C0345905;0.4505432333316261;0.2735191079155403;0.02214799154374062;0.020395194411790676;1.0;0.5821505073344508;1
2955;3845;C0376358;0.44527986584093315;0.24685957754461313;0.01028180712192345;0.009370330404081905;0.9321639037816332;0.4984907863210123;1
2956;3845;C0587248;0.6550242485814886;0.3894449044296229;0.24119856114994892;0.2163881356019445;1.0;0.7159060565024613;1
2957;3845;C0917804;0.5213437023280412;0.31423180362156644;0.010377432954142896;0.009781215063314608;1.0;0.826744361243373;1
2958;3845;C1140680;0.45178949090266896;0.28225445993541226;0.02178183600434941;0.021736949562869902;0.9321639037816332;0.611285477607054;1
2959;3845;C1527404;0.6858429177602104;0.3970231049493598;0.2712879520663728;0.24507071008024403;1.0;0.7418670990968165;1
2960;3845;C1708349;0.5373033070172675;0.33607317008290194;0.03833694602848818;0.03754060165520999;1.0;0.8164842412633277;1
2961;3845;C1843181;0.6273623866836334;0.3454614439598101;0.17623011631638613;0.15419107299095272;1.0;0.7159060565024613;1
2962;3845;C2239176;0.4860391135825489;0.259378502864973;0.01860979411589394;0.016385088447436687;1.0;0.6002347804069349;1
2963;3845;C2931822;0.4230094678441481;0.24908507791877005;0.008406735766292353;0.008100422851665741;0.6704535337875286;0.5963667074839756;1
2964;3845;C3463824;0.44859220814839673;0.2790037367440226;0.005329709259806237;0.004726457044869291;0.9321639037816332;0.4984907863210123;1
2965;3845;C3501846;0.6021841617289707;0.3350177350303687;0.11986863208026145;0.10572953318870716;1.0;0.5843932922262295;1
2966;3845;C4551602;0.6858429177602104;0.3970231049493598;0.2712879520663728;0.24507071008024403;1.0;0.7418670990968165;1
2967;3845;C4552097;0.6180495072109644;0.42289016983544503;0.12937941932496;0.13085089591638108;1.0;0.8817346277551001;1
