C0031106	0006480;0000007;0030816;0000951;0000166;0001425
C2749757	0000006;0002110;0012236;0004469
C0040517	0000006;0007018;0100034;0010529;0100035;0000742;0000722;0000718;0002360
C0751779	0000083;0003678;0000112;0002197;0001873;0002015;0002080;0002066;0000093;0001272;0000007;0001336;0000100;0001260;0002174;0000097;0100820
C0751781	0010867;0001250;0001260;0002066;0001336;0002345;0010831;0001266;0002073;0030890;0002078;0001310;0002075;0002070;0012048;0000597;0001138;0001265;0001152;0000639;0002354;0000643;0000726;0002072;0001251;0003743;0007047;0007256;0000006;0010878
C0031511	0000006;0000875;0002666;0002664;0001635;0001920;0003072;0001028;0003574;0001095;0001342;0000957;0000975;0000093;0003345;0000519;0001649
C0268250	0001744;0001347;0001250;0011968;0001257;0000211;0000565;0001508;0002063;0002100;0000486;0002015;0002104;0001538;0002059;0002240;0025356;0001263;0002344;0000007;0000657;0001903;0002483;0001873;0002793;0001298;0001332;0001695;0001371;0012735;0002098;0002123;0000602;0002205
C0268251	0002123;0000093;0002659;0001251;0002240;0001288;0001876;0006530;0000602;0012378;0002205;0011001;0002653;0000790;0001298;0000823;0000486;0000726;0001698;0001789;0002750;0001744;0010702;0002092;0004380;0010885;0001873;0004382;0002797;0001637;0001903;0001270;0001336;0004325;0007817;0003581;0000007;0002313;0004934;0000716;0003656;0002167;0002344;0004322
C1961835	0002756;0010702;0002039;0002027;0001882;0000790;0001876;0001698;0000978;0001637;0010741;0001971;0001903;0001394;0011001;0002092;0002653;0000225;0010885;0002240;0001873;0002808;0001744;0002758;0000093;0002797;0001541;0002750;0005230;0006530;0000938;0002953;0000823;0002094;0004975;0000007;0006775;0000822;0000421;0000478;0007401;0002113;0000953
C0027404	0001350;0000738;0000504;0002524;0001279;0002494;0010534;0001513;0001262
C0751362	0001350;0000738;0000504;0002524;0001279;0002494;0010534;0001513;0001262
C0751084	0000480;0007766;0004736;0000286;0010628;0001739;0005792;0001629;0000316;0003022;0001199;0008588;0002650;0002617;0009016;0009486;0004712;0001852;0001159;0000634;0000661;0000518;0008998;0000126;0001245;0002251;0002984;0002025;0000085;0001763;0009778;0000104;0001631;0010048;0000006;0000324;0003974;0000612;0009921;0000076;0003298;0000407;0000542;0002949;0000089;0009777;0000568;0100258;0000619;0000453;0000486;0002023;0000452
C0994516	0000470;0000086;0000324;0000465;0012385;0002984;0012745;0000526;0001199;0012732;0000384;0003312;0008572;0012246;0003974;0001357;0000646;0000490;0000407;0000486;0000347;0002162;0009601;0000232;0001762;0030680;0000615;0003298;0000639;0000643;0001053;0001156;0007818;0011365;0001263;0003202;0000612;0000175;0000463;0005640;0007766;0000482;0001250;0000508;0000402;0007400;0000431;0000567;0000581;0011386;0000252;0007990;0001177
C1623209	0000480;0007766;0004736;0000286;0010628;0001739;0005792;0001629;0000316;0003022;0001199;0008588;0002650;0002617;0009016;0009486;0004712;0001852;0001159;0000634;0000661;0000518;0008998;0000126;0001245;0002251;0002984;0002025;0000085;0001763;0009778;0000104;0001631;0010048;0000006;0000324;0003974;0000612;0009921;0000076;0003298;0000407;0000542;0002949;0000089;0009777;0000568;0100258;0000619;0000453;0000486;0002023;0000452
C0751883	0003722;0003388;0003458;0003403;0009077;0031108;0031374;0000218;0002329;0012764;0003803;0012515;0000961;0000508;0002091;0001315;0410011;0002194;0002875;0000597;0000651;0010628;0005659;0030196;0003402;0003202;0009005;0030199;0002878;0002792;0003443;0003547
C0751884	0002751;0003693;0000565;0009053;0002804;0000651;0001283;0011469;0001618;0003324;0000276;0002205;0003325;0002033;0003458;0001558;0012801;0000961;0001388;0004885;0008443;0010307;0001611;0000639;0007178;0001250;0002515;0003473;0002870;0001612;0003388;0000768;0001265;0002355;0004889;0000308;0002872;0001270;0005943;0025401;0001561;0100295;0000369;0004661;0000218;0000407;0002421;0002020;0001249;0000508;0001761;0002392;0002882;0010536;0011398;0030842;0000602;0003306;0003701;0000467;0001251;0001284;0002015;0100285;0040083;0001374
C4084823	0003436;0000007;0003443;0000218;0003473;0000597;0003324;0001260;0002015;0000006;0000602;0004889;0011968;0003674;0003554;0000508
C4225373	0000007;0001319;0003577;0011968;0002093;0003198;0001324
C0751038	0000958;0007676;0002135;0000407;0000417;0001251;0000762;0000987;0002343;0007759;0002684;0007352;0002240;0000482;0001250;0000303;0001744;0000639;0001337;0000670;0000486;0000028;0000540;0008897;0001595;0008070;0001249;0000939;0001000;0002808;0000083;0000568;0001324;0002059;0000970;0000633;0001271;0000689;0000093;0003510;0006958;0000648;0011675;0003278;0000822;0001511;0004334;0000007;0000054;0000518;0008839;0003130;0003758;0000649;0005328;0000292;0000992;0000377;0001525;0000252;0001518;0000580;0003224;0002866;0011359;0010234;0001376;0000680;0003469;0000685;0002545;0007346
C0342637	0000843;0002150;0002897;0003127;0003072;0000787;0000006;0002918;0001733
C0238357	0001288;0001635;0002607;0003236;0003401;0007215;0001371;0003752;0001522;0002153;0002900;0003202;0003198;0100021;0008872;0100613;0002486;0002380;0001276;0001315;0000597;0002047;0002902;0003326;0100749;0002093;0011675;0003457;0003712;0000006;0003593
C0270959	0010548;0000006;0003326;0025605;0003552;0012899;0003740;0003712;0003730
C0733682	0002757;0002970;0000944;0001373;0002758;0004322;0002748;0002749;0001363;0002148;0002653;0000682;0100686;0000897;0030757;0000365;0002982;0002979;0004912;0006285;0003165;0008117;0010502;0002176;0002644;0003155;0001423;0002007;0002829;0003416;0000124;0002980;0008144;0006432;0003025;0000117
C3536983	0002199;0000007;0002752;0006297;0000893;0001538;0002980;0003020;0003013;0002289;0002007;0000886;0003106;0001290;0003025;0003029;0003593;0003155;0010502;0000951;0003698;0004492;0001510;0005469;0002982;0002653;0001270;0001508;0002355;0002757;0002748;0000737;0002148;0000684;0003165;0000670;0000867;0031415;0002979;0002663;0001252;0009023;0002753;0002749;0009124;0000843;0012062;0002901;0000944;0004322;0006323;0001373;0001596;0100670;0003272;0002857;0001288;0000765;0002650;0002797;0000268;0003312;0000787;0002970
C3536984	0002757;0002970;0000944;0001373;0002758;0004322;0002748;0002749;0001363;0002148;0002653;0000682;0100686;0000897;0030757;0000365;0002982;0002979;0004912;0006285;0003165;0008117;0010502;0002176;0002644;0003155;0001423;0002007;0002829;0003416;0000124;0002980;0008144;0006432;0003025;0000117
C3540852	0002757;0002970;0000944;0001373;0002758;0004322;0002748;0002749;0001363;0002148;0002653;0000682;0100686;0000897;0030757;0000365
C4310805	0001249;0001290;0001425;0003081;0001270;0001622;0001561;0002902;0003113;0001252;0000969;0000083;0000127;0002900;0002914;0000103;0001265;0000859;0004909;0003577;0000407;0012605;0001563;0012213;0001508
C0022340	0000550;0001336;0002376;0001311;0000750;0000007;0001250;0000529;0000546;0003205;0002074;0001251;0002059;0003463
C0022797	0003226;0001251;0002071;0000726;0002074;0000716;0003208;0003581;0001336;0008765;0002059;0003657;0002352;0003205;0001250;0000007;0002367
C0268281	0000253;0002353;0000529;0002371;0000618;0001263;0001257;0005484;0001336;0001290;0002361;0000007;0001249;0000716;0001939;0001371;0000654;0001250;0001252;0001251;0000648;0003674;0000737;0000738;0000550;0002074;0002360;0000608;0002059
C0751383	0001317;0000501;0002361;0000510;0000550;0000648;0000529;0000618;0001336;0001922;0000739;0001260;0002059;0000709;0000726;0000608;0001300;0003463;0003205;0005157;0000518;0001249;0001250;0002505;0003208;0002074;0000007
C1834207	0001317;0001250;0001336;0000716;0001300;0001251;0002367;0000726;0008765;0003581;0002074;0003226;0003657;0003205;0003678;0000006;0003208
C0155016	0011520;0001419
C0155017	0000006;0007641;0000552;0008275;0007663;0012043;0000479;0000613;0030584
C0020179	0002120;0100022;0002376;0000708;0002353;0001257;0000726;0001608;0002171;0002066;0000006;0002072;0000496;0000716;0000751;0002063;0001347;0002067;0001272;0001250;0002529
C0751208	0001250;0002500;0001336;0002066;0001824;0001272;0000752;0002136;0002063;0002073;0012547;0200147;0000726;0002072;0002119;0030190;0000716;0000737;0006855;0001332;0002067;0001347
C4551623	0000963;0005743;0000347;0001385;0000278;0001387;0005280;0002673;0001001;0005692;0003510;0002357;0010529;0001252;0002812;0000023;0000974;0100699;0000316;0000286;0002827;0010547;0100541;0002650;0002381;0002300;0001388;0032153;0000938;0011800;0001290;0000006;0000272;0002808;0000978;0008780;0001058;0003088;0003502;0001075;0002194;0001623;0000977;0002659
C4303789	0000545;0001634;0001659;0004322;0002094;0001852;0500041;0000574;0001519;0031610;0000218;0000974;0001763;0006201;0012378;0002816;0100550;0012717;0001631;0002342;0006109;0002751;0001250;0001653;0000414;0001058;0002944;0001263;0001822;0005180;0001027;0100807;0001712;0000678;0000963;0002616;0010444;0001075;0000508;0000978;0001848;0000767;0002857;0000486;0000023;0000007;0000977;0001388
C0008479	0000924;0006765;0000007
C1840452	0000545;0007722;0000518;0000648;0000501;0000533;0007643;0000572;0001123;0007773;0030490;0000006;0030663
C4520892	0002983;0008872;0000926;0000951;0006532;0011481;0000944;0000486;0000272;0000407;0001629;0001387;0002808;0000463;0000457;0005048;0000175;0003307;0000414;0001371;0003417;0006237;0003015;0009803;0004322;0002829;0000410;0004568;0010049;0011800;0003037;0004679;0000347;0002656;0004279;0002938;0000007;0003088;0005003;0000201;0003026
C2697932	0000218;0005116;0001363;0005692;0000978;0001643;0100718;0100490;0001065;0000767;0000592;0002647;0004942;0001373;0000193;0000963;0000098;0002650;0005294;0000987;0001695;0001763;0000272;0000347;0000316;0000768;0001166
C0265341	0000316;0002025;0000506;0001510;0000668;0000593;0000691;0011800;0000627;0000501;0000431;0001582;0000327;0000232;0030680;0008053;0005280;0000365;0000047;0011220;0000864
C2678503	0000668;0000006;0007676;0011120;0000407;0000627;0001425;0001643;0001320;0000501;0000272;0000691;0011800;0000520;0009918;0000316;0001631
C3495488	0000316;0002025;0000506;0001510;0000668;0000593;0000691;0011800;0000627;0000501;0000431;0001582;0000327;0000232;0030680;0008053;0005280;0000365;0000047;0011220;0000864
C3714873	0000316;0002025;0000506;0001510;0000668;0000593;0000691;0011800;0000627;0000501;0000431;0001582;0000327;0000232;0030680;0008053;0005280;0000365;0000047;0011220;0000864;0000558;0007873;0002023;0004298;0001425;0000322;0000482;0011500;0000336;0000824;0000526;0000485;0003828;0007676;0000219;0000006;0000486
C4551998	0003828;0000646;0001272;0002132;0011500;0000238;0500087;0000006;0003236;0011496;0000540;0001249;0007209;0032046;0000482;0007894;0000622;0007957;0000577;0002076;0002273;0001250;0002352;0001342;0003829;0009918;0001123;0000519;0002301;0000501;0002140;0002451;0000483;0001257;0003487;0001269;0007676;0001878;0001136;0010636;0000568;0000545
C0403440	0003680;0000006;0000790;0012577
C1567742	0006756;0001425;0003774;0011501;0000123;0001423;0008064;0004722;0000829;0001142;0002907;0200020;0000093;0000100;0000407;0030034;0003676;0000545;0000083;0001417;0000822;0001873;0000519
C0241908	0003680;0000006;0000790;0012577
C3151201	0030891;0002092;0000006;0004944;0007866;0012727;0011499;0000028;0002789;0002566;0100770;0000822;0001643
C4552122	0002099;0000325;0002036;0000431;0012378;0001083;0003326;0002107;0001119;0010620;0004970;0001324;0001763;0001631;0002808;0010807;0000091;0005294;0001025;0004372;0200034;0002758;0001373;0001166;0000978;0000689;0000482;0000987;0000691;0003307;0001252;0002076;0100543;0002650;0002705;0000023;0000545;0003298;0000168;0000768;0009721;0000541;0000967;0001622;0002097;0000964;0001131;0000286;0001065;0001704;0004322;0000963;0010783;0005692;0005105;0001634;0000592;0002615;0000157;0100823;0000501;0000974;0000822;0100818;0001537;0100720;0001063;0010318;0000275;0004326;0005293;0009804;0005222;0002616;0002010;0001058;0010500;0001073;0001187;0000394;0006316;0000977;0010485;0001030;0025014;0000993;0005100;0008947;0000006
C1850671	0004322;0005997;0000007;0002938;0003202;0003236;0003676;0003701;0002944;0003306;0003621;0009025;0010628;0032341;0002460;0005952;0001771
C0079136	0100825;0008388;0200020;0000670;0001075;0001056;0002015;0001053;0200037;0012227;0001903;0002043;0000016;0001231;0008404;0003577;0002164;0000006;0008066
C0268371	0007383;0000006;0002164;0001030;0008404
C2675767	0030041;0002656;0003365;0002654;0010582;0003301;0006407;0002829;0002815;0003370;0010585;0006398;0000006;0011463;0002758
C3279941	0000483;0002656;0000007;0007964;0002857;0003370;0004322;0000407;0005041;0011003;0012368
C1838429	0011463;0002515;0010582;0000006;0002656;0001425;0003071;0004279;0010585;0005086;0002970;0003502
C2020284	0006361;0005280;0000767;0000518;0000463;0000501;0000545;0000407;0000405;0001166;0003302;0011800;0000006;0031153;0000175;0002808;0000201;0000193;0000272;0002758;0003040;0000926;0001519;0000618;0001634;0002655;0000176;0002650;0010891;0000541;0004568
C3280342	0000407;0011003;0000541;0007773;0004322;0000007
C1849792	0000007;0007641;0007803;0011516;0000613;0007811;0011003;0001141;0000518
C3151066	0007994;0000608;0000007;0000662;0000510;0007737
C3281128	0001538;0000926;0003196;0003175;0000463;0011800;0003173;0003021;0000946;0003016;0000773;0000347;0005257;0001591;0000007;0000006;0000272
C3280240	0000952;0000938;0008936;0000463;0009879;0002123;0000218;0000007;0001319;0000819;0000028;0001263;0000648;0002910;0012448;0012594;0000508;0002079;0001321;0000341;0001348;0002205;0002187;0002756;0010804;0000046;0000293;0003577;0011968;0002521;0000135;0000212;0000252
C4225314	0002093;0000218;0001270;0001371;0010628;0002751;0001284;0003741;0001382
C4225235	0001290;0011968;0002093;0003577;0002783;0000007;0001761;0001283;0002020;0003546;0010628;0000508;0002421;0000218;0001270;0000369;0000347;0020152;0003306;0000278;0000768
C0079301	0001425;0006089;0200097;0008404;0002164;0001808;0000668;0100490;0000007;0000670;0007556
C3550921	0000545;0000348;0001263;0001636;0001999;0003196;0002079;0000331;0000316;0000358;0000343;0000505;0001714;0001423;0002553;0000252;0001852;0012448;0000543;0006610;0001631;0002092;0001057;0004322;0025356
C0268237	0003546;0001508;0001251;0000007;0001252;0001427;0002490;0000580;0001263;0002875;0003109;0006565;0003688;0001270;0002352;0000093;0000407;0003076;0001410;0001290;0002747;0002240;0001903;0003128;0000218;0002151;0001639;0000648;0002098;0012240;0000508;0001994;0003355;0001249;0001250;0030319;0001425
C0022716	0001276;0000248;0002170;0001419;0002645;0004322;0001249;0003016;0001250;0001388;0001511;0008070;0003819;0002045;0005054;0001290;0000973;0000252;0000939;0000271;0001010;0005692;0005344;0002239;0000974;0002224;0008872;0100545;0002617;0007420;0000958;0012378;0001537;0001072;0000174;0002757;0000708;0000934;0000298;0006579;0000987;0000293;0100806;0001324;0005293;0001257;0010318;0000347;0000774;0006487;0002017;0000015;0008368;0000944;0005599;0001252;0000269;0100777;0002072;0002376;0000023;0002754;0001943;0000767;0002024
C0878682	0000546;0001260;0000007;0000726;0001903;0002071;0002072;0003581;0001251;0040303;0000473;0002168;0025498;0003281;0000643;0000819;0002396;0000821;0012465;0005505;0000750;0001300;0002354;0001276;0001337;0001635;0010837;0000716
C2931082	0000821;0012465;0005505;0000750;0001300;0002072;0000473;0001260;0002354;0003281;0000546;0001251;0001276;0001337;0000643;0000726;0001635;0010837;0000716;0000819
C0162566	0000992;0001030;0002219;0100324;0001394;0001806;0000007;0001402;0001596;0000006;0005586
C0031190	0001629;0001631;0000126;0001195;0002092;0002580;0001650;0001643;0003468;0011467;0002098;0002023;0002251;0001647;0001746;0004383;0002566;0001734;0002575;0100867;0001636;0006695;0010882;0002101;0000006;0002247;0010444;0011718;0002245;0001561;0003811;0001694;0000822;0000007;0000072
C3280160	0000006;0001945;0001259;0002181;0001250;0001298;0000007
C3542922	0002205;0002028;0002720;0002721;0000007
C1266127	0012315;0001428
C0035934	0000733;0002317;0000736;0000752;0002353;0003319;0004322;0000160;0008897;0010442;0000369;0000444;0010562;0000327;0002870;0009921;0000273;0001135;0002162;0002183;0002700;0009715;0009765;0002869;0011304;0010314;0002750;0008107;0010066;0000501;0001290;0003083;0001508;0000270;0000767;0001371;0001382;0002553;0011087;0000278;0000678;0000518;0005306;0001631;0003828;0001250;0000136;0002144;0000957;0000218;0001388;0001909;0001042;0000954;0005895;0010775;0000689;0002866;0001159;0002697;0000047;0000252;0008872;0000742;0001629;0000294;0000520;0002788;0001425;0002370;0011675;0001274;0000756;0000717;0000481;0001252;0001561;0000377;0000431;0000347;0010055;0000077;0001212;0003745;0000049;0000539;0000286;0002007;0000579;0001007;0000574;0001601;0000260;0004209;0000028;0002650;0001249;0001335;0000365;0001956;0003298;0006483;0001763;0000494;0000527;0000006;0000508;0006297;0001347;0000589;0002251;0000750;0002019;0000490;0002236;0100710;0000189;0005743;0004411;0002999;0001643;0002098
C0010481	0002230;0012378;0000518;0001508;0000978;0002893;0000716;0007302;0009125;0012203;0100585;0008221;0000739;0000787;0000939;0002721;0000572;0001254;0002027;0000311;0000709;0000789;0001638;0008209;0001061;0000819;0000132;0000822;0002757;0004936;0003198;0000963;0002315;0002900;0002360;0010885;0100608;0001581;0001956;0007440
C0037769	0012469;0002521;0002376;0011121;0001336
C0012236	0002607;0000396;0000836;0000028;0002960;0000716;0000600;0000717;0000431;0000286;0011662;0002239;0000778;0000979;0002099;0001537;0000821;0001513;0000405;0011324;0001369;0000389;0001561;0002251;0001629;0007018;0000627;0000453;0001601;0000076;0000238;0001643;0000023;0001641;0100765;0000508;0000470;0000262;0000316;0001744;0008872;0000369;0000343;0001161;0001829;0000582;0000175;0001873;0100753;0002019;0000272;0002566;0000414;0000518;0100750;0001646;0005435;0000506;0003326;0002619;0001136;0002650;0001250;0001061;0002101;0005562;0000568;0001053;0001636;0001081;0002357;0001263;0001256;0000160;0000765;0000047;0011496;0000739;0001762;0100735;0002999;0005692;0007271;0001508;0001660;0012303;0001631;0000494;0002139;0000829;0001166;0002901;0000670;0000385;0000089;0002691;0004322;0000113;0000347;0001051;0000276;0002721;0000130;0001281;0000648;0000426;0000501;0001511;0001328;0000252;0001611;0002023;0001252;0000486;0007302;0000322;0000682;0006510;0002020;0025312;0100541;0000647;0000006;0000122;0002719;0000218;0000110;0002705;0000646;0012745;0000581;0011611;0000750;0002627;0000193;0000860;0031817;0000777;0000577;0000126;0020046;0008211;0000370
C0220704	0000201;0002719;0001328;0004322;0000278;0001611;0001537;0005435;0006549;0001629;0002627;0002901;0000598;0000829;0000006;0001636;0045025;0000720;0011590;0001249;0011611;0000430;0011999;0012841;0000176;0000581;0001252;0000718;0000220;0000252;0000627;0000023;0000028;0001155;0000194;0000414;0001883;0004935;0002607;0000396;0000836;0002960;0000716;0000600;0000717;0000431;0000286;0011662;0002239;0000778;0000979;0002099;0000821;0001513;0000405;0011324;0001369;0000389;0001561;0002251;0007018;0000453;0001601;0000076;0000238;0001643;0001641;0100765;0000508;0000470;0000262;0000316;0001744;0008872;0000369;0000343;0001161;0001829;0000582;0000175;0001873;0100753;0002019;0000272;0002566;0000518;0100750;0001646;0000506;0003326;0002619;0001136;0002650;0001250;0001061;0002101;0005562;0000568;0001053;0001081;0002357;0001263;0001256;0000160;0000765;0000047;0011496;0000739;0001762;0100735;0002999;0005692;0007271;0001508;0001660;0012303;0001631;0000494;0002139;0001166;0000670;0000385;0000089;0002691;0000113;0000347;0001051;0000276;0002721;0000130;0001281;0000648;0000426;0000501;0001511;0002023;0000486;0007302;0000322;0000682;0006510;0002020
C0795907	0002607;0000396;0000836;0000028;0002960;0000716;0000600;0000717;0000431;0000286;0011662;0002239;0000778;0000979;0002099;0001537;0000821;0001513;0000405;0011324;0001369;0000389;0001561;0002251;0001629;0007018;0000627;0000453;0001601;0000076;0000238;0001643;0000023;0001641;0100765;0000508;0000470;0000262;0000316;0001744;0008872;0000369;0000343;0001161;0001829;0000582;0000175;0001873;0100753;0002019;0000272;0002566;0000414;0000518;0100750;0001646;0005435;0000506;0003326;0002619;0001136;0002650;0001250;0001061;0002101;0005562;0000568;0001053;0001636;0001081;0002357;0001263;0001256;0000160;0000765;0000047;0011496;0000739;0001762;0100735;0002999;0005692;0007271;0001508;0001660;0012303;0001631;0000494;0002139;0000829;0001166;0002901;0000670;0000385;0000089;0002691;0004322;0000113;0000347;0001051;0000276;0002721;0000130;0001281;0000648;0000426;0000501;0001511;0001328;0000252;0001611;0002023;0001252;0000486;0007302;0000322;0000682;0006510;0002020;0001680;0000007;0001939;0001669;0010055;0100259;0001674;0001719
C0010346	0001824;0002014;0002027;0005214;0001510;0100279;0011107;0001425;0001426
C0524620	0012743;0000822;0000006
C3888098	0000007;0000568;0000639;0000006;0000501;0000646;0000612;0000486;0000519;0007834;0000482
C3808377	0000006;0001115;0000007;0000519;0000556
C1833229	0000519;0000006;0008031
C1969062	0010693;0000007;0000482;0000519;0000646;0000006;0000639;0100018
C1832175	0007976;0010698;0000519;0010695;0000006
C4721890	0000006;0000519;0100018;0000646;0000482;0000613;0000639
C3808800	0000519;0000006
C1858679	0000007;0000568;0000639;0000006;0000501;0000646;0000612;0000486;0000519;0007834;0000482
C0002874	0005528;0001915
C3808553	0002863;0005528;0000006;0001915;0000365
C3810350	0001903;0001319;0001882;0005528;0000007;0000252;0001873
C3280574	0006517;0000007;0002094;0002093
C0268393	0100613;0001250;0000726;0000708;0001297;0001342;0002315;0011970;0002514
C1510489	0001297;0001342;0003216;0002170;0000726;0000006
C4225407	0040162;0040189;0000007;0100725;0008064;0008404;0025092;0000982
C0018818	0004322;0006671;0001297;0001873;0001254;0000407;0002014;0000648;0002315;0000556;0000980;0001635;0001631;0000572;0001695;0003401;0001889;0002039;0001629;0000819
C2931689	0002486;0000518;0001649;0000135;0008232;0003722;0000798;0003554;0001962;0008189;0002850;0000006;0003701;0002292;0007889;0000819;0003326;0004315;0003236
C0796117	0002827;0000204;0000465;0000902;0001812;0000347;0000612;0002750;0001080;0001331;0002948;0001747;0002389;0000733;0000558;0000960;0001263;0004322;0000402;0002162;0001841;0002020;0004484;0001290;0000520;0010109;0007385;0002119;0002721;0002974;0000252;0004467;0000238;0000286;0006655;0009918;0000377;0001274;0000954;0003312;0000508;0001177;0000006;0000047;0002553;0000444;0000407;0001840;0000175;0000431;0001028;0001385;0001629;0000826;0007109;0001508;0009778;0000188;0001558;0009193;0010864;0004794;0002057;0001171;0000639;0001631;0000151;0001250;0000316;0000668;0000384;0001511;0001762;0002650;0002714;0002144;0000322;0011863;0000028;0001518;0000405;0003199;0002353;0000486;0008850;0002808;0000348;0003745
C1956097	0002827;0000204;0000465;0000902;0001812;0000347;0000612;0002750;0001080;0001331;0002948;0001747;0002389;0000733;0000558;0000960;0001263;0004322;0000402;0002162;0001841;0002020;0004484;0001290;0000520;0010109;0007385;0002119;0002721;0002974;0000252;0004467;0000238;0000286;0006655;0009918;0000377;0001274;0000954;0003312;0000508;0001177;0000006;0000047;0002553;0000444;0000407;0001840;0000175;0000431;0001028;0001385;0001629;0000826;0007109;0001508;0009778;0000188;0001558;0009193;0010864;0004794;0002057;0001171;0000639;0001631;0000151;0001250;0000316;0000668;0000384;0001511;0001762;0002650;0002714;0002144;0000322;0011863;0000028;0001518;0000405;0003199;0002353;0000486;0008850;0002808;0000348;0003745;0000939;0000488;0000077;0008830;0001166;0000776;0000647;0002007;0009890;0002205;0000365;0000648;0001252;0000389;0006703;0005264;0000485;0003363;0001519;0000268;0000368;0100022;0001362;0007360;0001654;0001251;0006709;0000494;0008551
C3495552	0003153;0000007;0001249;0000787;0001250;0001762;0008572;0003286;0001337
C0009447	0002110;0002837;0002665;0000248;0001531;0002091;0001744;0002023;0001888;0006783;0001878;0002633;0002090;0002097;0002910;0000389;0000979;0001973;0002829;0002716;0002721;0004313;0100723;0002240;0000007;0002718;0010976;0000403;0006532;0002720;0001904;0005435;0011108;0000509;0002014;0002850;0004315
C1868569	0007754;0000662;0011506;0025148;0000006;0000613;0007913;0012508
C4748540	0005484;0011344;0001344;0002353;0002365;0001290;0001302;0002079;0001251;0001347;0010864;0002540;0000007;0001250;0001321;0002510
C4316899	0002909;0007814;0030190;0003198;0000026;0000832;0002750;0003076;0000103;0000083;0002015;0002514;0001531;0001738;0003251;0002059;0004322;0200136;0000580;0000613;0002857;0001010;0005599;0004912;0000618;0004911;0000823;0000531;0002240;0002748;0000495;0000819;0001994;0001944;0001959;0002907;0001744;0000093;0003016;0003774;0000787;0002344;0003358;0002902;0003234;0002007;0000897;0003202;0000488;0000966;0000007
C1864670	0002093;0000252;0010864;0001272;0002074;0002104;0000340;0006887;0002063;0001257;0005458;0000510;0000369;0000431;0000572;0001251;0001939;0001105;0000007;0002133;0003390;0002529;0002878;0001268;0003577;0002059
C0018203	0100533;0000230;0001744;0001034;0002240;0006510;0001287;0100523;0002024;0002575;0000964;0001874;0100721;0000992;0100806;0000246;0002205;0001945;0002021;0200042;0000388
C1844376	0007417;0001419;0005224;0002716;0002842;0002723;0002742;0005406;0003621;0002741;0002840;0003206;0100658;0100523;0002240;0000976;0003203;0002726;0002721;0002724;0002754;0002740;0002955;0003514;0001744;0006532
C1863999	0000952;0001629;0000007;0011344;0008872;0002240;0001290;0001522;0000518;0010655;0000162;0001250;0008935;0031956
C1305968	0000006;0003581;0008069;0001482;0100585
C1832977	0008007;0000007
C1862839	0007988;0001263;0000078;0000508;0007759;0000613;0000639;0001083;0000864;0000482;0000486;0000501;0001537;0000588;0004408;0007370;0200020;0000164;0001097;0011496;0000563;0000407;0000505;0001104;0000609;0008053;0001249;0007730;0012745;0007906;0000006;0007700;0001115;0000659
C4310809	0000659;0000486;0000523;0000639;0011493;0031159;0001087;0011483;0000007;0007957
C0750384	0001871;0001939;0000006
C0085215	0008209;0000858;0000837;0001417;0001939
C1836023	0000007
C3494522	0008209;0000858;0000837;0001417;0001939
C4552079	0008209;0000858;0000837;0001417;0001939
C1837154	0001939;0000007;0002664
C3151147	0000952;0002240;0001508;0002239;0002910;0001928;0001080;0000989;0001744;0002612;0006566;0001399;0011985;0003155;0012115;0001406;0002570;0000007;0001394;0002014;0003256;0003623
C0342474	0000007;0000047;0008258;0000840;0000127
C3489793	0000808;0001470;0005092;0000013;0008232;0012245;0008665;0000062;0011969;0000133
C3277849	0000822;0000771;0000037;0000840;0008221;0000007;0000062;0001949;0000786;0004322;0003154;0007440;0008187;0000047;0000868;0008258;0002231;0011105;0100607;0012041;0008730;0000054;0002750;0000028;0000033;0008232;0000013;0008214;0000859;0000939;0000815;0040171;0008163;0011969;0000823;0012112;0012244;0011749;0001508;0008675;0002225;0002616;0002215;0002900;0040085;0003115;0008734;0008726;0008193;0003351
C1859995	0000047;0001943;0001954;0000127;0000822;0000771;0001507;0000840;0000007;0000765;0008221
C4310473	0002148;0000117;0002150;0000007;0001252;0001508;0012408;0000103;0003072
C0410174	0007260;0000248;0000501;0000268;0001511;0002353;0000298;0000518;0010864;0007370;0030046;0007973;0001250;0100490;0000238;0001288;0001612;0000505;0003560;0002119;0001357;0001644;0001263;0001252;0003457;0000545;0000767;0000750;0003198;0000648;0001274;0001685;0001302;0007348;0000568;0003236;0002350;0003593;0002267;0003306;0001631;0000540;0001249;0001371;0001290;0008981;0001642;0002126;0001321;0003741;0001360;0001669;0031882;0001324;0002084;0002093;0002650;0003202;0000486;0000007;0000541;0001284;0002365
C0457133	0002167;0004374;0002353;0001360;0002435;0007360;0001250;0000486;0001252;0003198;0100543;0000238;0000501;0000648;0000518;0000545;0001288;0003236;0001608;0001276;0000505;0003457
C1836373	0003803;0003560;0002098;0010794;0003551;0000750;0003557;0000252;0003198;0003236;0001249;0003325;0001712;0002355;0002650;0003391;0001319;0012735;0031108;0003388;0000729;0003687;0003733;0002515;0008981;0001638;0003700;0002027;0003306;0002938;0001270;0003828;0001371;0003677;0000007;0003593
