215	0003455;0003676;0000618;0001258;0002385;0000572;0007018;0002070;0002839;0002607;0008207;0002500;0001271;0002078;0001419;0000365;0002311;0002180;0000802;0007340;0000953;0000726;0002371;0000135;0001250;0001350;0006938;0000709;0001596;0000020;0001283
217	0001033;0000006;0003533
220	0000589;0000007;0000541;0000568;0000621;0000609
226	0001895;0000007;0001081;0000470;0004322;0000823;0002162;0000952;0001249;0000286;0001930;0000508;0001744;0001897;0003198;0001082
229	0005973;0001508;0002027;0002148;0002239;0001943;0000007;0002910;0003076;0001250;0002149;0001249;0003128;0004395;0008273;0002904;0003109;0001397;0002018;0003149;0000114;0001259;0002013;0003646;0001254;0001394;0000952;0002049;0002240;0000518;0003256;0100626;0002014;0003270;0002019;0012051;0001510;0002918;0012545;0001069;0001942;0012622
238	0004375;0011976
240	0000006;0001426;0002099
241	0001297
242	0001376;0008064;0001508;0001597;0000982;0004322;0000365;0000656;0000966;0000989;0001019;0001596;0200020;0000491;0001944;0000164;0100679;0000389;0008070;0011039;0000232;0100543;0100806;0000962;0100840;0100758;0002205;0000958;0000083;0007479;0003241;0001510;0025114;0003470;0010783;0001831;0001792;0009381;0001249;0001816;0007431;0001595;0000007;0025092
249	0000121;0001522;0004606;0006385;0000773;0001290;0002979;0001945;0002039;0003491;0002019;0000007;0001608;0000926;0001024;0001252;0008428;0002170;0002983;0002205;0003826;0001250;0003021;0003072;0002013;0002659;0000164;0011864;0002150;0008873;0003239;0000897;0000737;0001363;0000592;0001561;0002104;0004492;0005474;0001508;0001903;0006323;0002515;0000670;0003282;0004322;0000520;0003198;0000268;0002007;0002757;0006357;0001760;0002756;0003040;0000934;0002748;0002749;0000006
257	0000486;0004112;0000327;0000286;0100490;0007370;0025247;0002650;0006931;0000384;0000508;0040075;0000368;0011817;0002738;0002938;0001156;0000612;0004423;0010297;0000349;0008591;0000568;0040019;0000316;0000873;0000518;0000175;0001636;0000161;0000405;0001249;0000369;0001274;0005258;0000431;0011803;0002000;0009466;0009099;0003745;0006992;0000455;0000589;0009473;0000007;0012385;0000456;0001566;0007541;0030084;0001162
258	0009722;0000705;0006297;0000007;0011073
265	0000691;0006297;0001423;0000705;0200095;0001939
270	0001324;0003201;0000007;0001290;0003750;0003394;0009020;0003690;0003738
274	0001048;0008994;0001436;0003458;0003687;0008981;0000508;0001561;0000883;0010546;0008997;0002047;0005268;0002021;0002355;0000020;0000544;0001290;0003803;0003738;0000028;0002522;0003477;0001558;0001520;0012768;0004488;0008180;0002747;0002194;0001371;0000218;0003674;0003700;0010628;0001618;0003327;0002515;0002460;0003701;0001319;0003391;0001284;0001256;0000007;0003691;0008872;0000276;0002808;0001260;0001761;0000602;0001762;0001270;0003307;0002650;0002093;0009046;0100807;0003403;0001654;0000411;0001712;0003273;0003551;0003323;0001349;0000278;0000160;0000193;0000750
286	0002904;0100724;0001723;0000952;0040186;0001251;0002240;0005502;0025143;0003326;0025548;0000980;0002027;0011900;0001744;0001923;0004444;0200042;0001081;0001997;0001945;0003270;0005525;0001978;0001324;0001510;0000612;0001263;0000028;0000458;0000582;0001878;0001631;0000482;0001634;0000864;0011968;0000218;0004322;0001249;0000581;0000960;0000286;0001762;0005815;0000347;0008572;0000316;0000252;0005280;0000556;0000639;0008736;0000044;0004467;0001250;0000027;0001643;0000006;0000007
287	0001279;0002900;0001664;0005135;0500018;0001197;0001688;0005184;0012332;0001645;0001250;0001657;0001425;0005110;0000006
288	0000007;0001250;0001290;0001257;0000718;0002342;0000752;0003763;0001252;0001256;0000256;0000729;0000750;0001520
291	0003577;0001290;0001992;0003128;0002747;0000006;0001265;0002540;0001639;0003202;0003546;0001324;0003326;0000007;0000518;0001513;0003677;0100543;0012664;0002375;0001250;0000508;0000836;0002019;0100704;0002067;0001712;0001644;0000739;0002076;0005110;0001508;0002151;0007302;0003388;0003394;0000365;0001349;0002396;0000338;0000716;0001272;0000821;0001260;0004308;0003688;0003551;0000969;0002875;0002578;0003547;0003731;0000544;0002020;0002093;0003477;0003200;0002910;0003438;0002322;0012103;0007042;0001254;0003236;0003458;0000853;0003737;0000819;0002015;0001276;0000939;0001946;0002359;0000017;0001962;0002066;0012378;0003548;0003676;0000407;0001425;0003689;0003581;0000590;0010628;0003324;0000512;0000486;0000545;0000501;0000639;0001131;0003198
308	0200067;0000006
311	0003394;0000712;0003324;0007354;0003202;0025425;0000716;0012531;0002094;0003470;0002878;0030195;0000217;0000713;0000739;0002017;0030196;0002180;0001257;0012378;0003829;0000006
324	0410067;0012126;0001428;0000494;0000518;0000316;0000508;0000668;0000821;0000322;0002007;0000365;0001802;0001601;0003042;0006101;0002984;0003022;0002650;0000772;0002827;0007477;0000520;0001163;0000411;0002983;0000444;0004736;0009778;0001817;0002974;0000656;0002705;0003312;0001849;0003196;0000682;0005048;0008678;0000272;0001770;0000639;0004783;0001290;0002234;0007649;0100245;0000276;0000348;0100246;0200040;0002064;0000343;0001891;0002884;0000954;0003003;0006536;0004482;0000455;0007766;0000347;0000215;0000218;0000160;0000303;0000470;0005227;0001256;0002584;0010522;0002162;0011078;0001115;0000077;0001413;0001425;0001402;0000006;0006572;0002891;0006753;0006716;0006740;0005584;0000670;0002895;0006771;0011068;0011069;0001012;0010619;0000706;0006744;0010562;0009592;0002885;0000953;0003828;0006722;0008256;0004394;0030731;0003326;0002024;0002829;0002239;0200008;0100749;0001482;0008069;0100806;0002027;0002797;0001376;0005214;0004298;0000126;0003011;0007703;0001137;0002018;0002671;0031459;0007129;0100014;0002249;0001251;0002315;0012174;0002893;0002888;0030553;0002665;0002573;0001909;0030692;0000957;0030434;0001085;0002013;0011512;0002019;0002516;0002176;0002894;0012032;0011459;0025388;0003002;0031524;0012125;0002342;0002672;0006283;0001000
326	0031817;0000829;0200120;0000580;0007663;0001746;0000134;0002014;0000821;0006297;0100651;0001133;0000121;0002728;0000518;0002024;0008207;0000006;0001596;0000026;0003621;0001081;0004319;0000980;0002582;0001903;0001096;0000819;0000007;0001045;0001053;0001231;0007759;0003118;0100530;0008221;0002514;0002960;0000613;0100659;0000505
330	0012378;0000820;0012123;0100721;0002017;0012191;0002205;0000614;0001945;0002027;0000975;0001824;0002113;0002019;0000505;0001903
331	0003281;0002583;0002721;0001744;0002155;0012219;0001581;0004313;0012156;0001419;0011900;0001417;0002240;0001954;0012115;0025084;0001061;0001945;0002205;0001915;0012178;0001287;0002480;0004787;0001873;0002383;0003496;0100776;0100827;0004315;0002665;0001903;0001876;0002716
335	0000988;0000790;0001744;0000112;0001396;0002240;0003216;0000822;0000969;0000006;0000093;0000100;0007957;0000991;0000622;0003457;0001903;0001392;0003233;0002716;0004374
336	0003124;0001114;0000006;0001084
338	0000006;0001677;0003124;0001114;0001084;0001927;0000007;0000510;0001251;0001315;0000546;0003563;0001138;0030882;0005181;0003141;0001645;0005177;0007201;0001920;0005162;0001397;0001681;0010874;0001653;0002829;0002094;0012638;0004416;0001658;0004950;0030148;0004381;0003077;0006693;0000822;3000062;0012373;0000799;0004963;0012397
344	0001013;0002155;0000007;0000660;0001744;0001733;0002240
345	0003077;0012153;0003124;0012184;0003563
348	0000083;0012574;0100820;0000093;0012397;0001084;0004950;0000819;0003141;0002155;0002240;0000821;0003124;0002635;0000799;0001513;0001997;0004943;0010874;0001681;0005181;0001114;0001397;0001735;0003233;0012643;0031609;0025574;0030499;0000608;0011506;0000529;0000006;0002221;0000478;0001744;0001982;0000007;0001394;0001873;0001300;0002185;0003584;0000726;0002423;0002511;0001010;0000488;0001482;0000953;0000967;0000498;0000969;0100721;0002113;0002186;0002354;0011970;0012662;0100256;0006979;0003596
351	0100613;0001250;0000726;0000708;0001297;0001342;0002315;0011970;0002514;0002185;0002423;0410054;0001300;0002511;0000006;0001425;0004938;0011695;0002637;0004968;0001288;0002015;0001336;0002354;0002463;0001249;0030219;0010525;0000738;0000657;0001289;0002381;0012433;0003791;0000504;0000734;0001276;0002120;0001251;0000713;0010526;0002373;0002076;0001259;0003401;0001263;0003474
353	0000007;0000787;0000083;0000019;0030157;0005110;0000010;0000016;0000822;0001919;0012587;0000093;0000791;0012379;0011848;0100518;0100520;0003774
355	0002354;0002637;0003401;0002202;0008066;0001061;0001482;0011107;0001251;0006824;0001637;0002039;0002716;0001824;0001250;0001945;0000155;0001347;0002239;0012378;0002321;0100654;0000488;0200034;0010885;0100584;0001369;0000083;0001659;0002017;0002024;0002027;0002102;0001658;0100820;0100326;0001287;0001288;0100796;0000737;0002383;0001653;0003326;0001733;0001744;0002633;0100758;0000518;0002376;0001269;0000613;0001289;0002076;0002204;0002113;0100614;0007256;0002105;0001097;0004936;0002829;0004420;0001701;0002516;0000618;0003613;0003454;0003493;0004844;0002851;0002972;0002240;0001904;0003496;0003262;0002729;0003261;0002730;0001973;0002853;0002731;0001880;0000006;0001025;0003237;0003453;0002923;0001890;0001891;0000407;0000501;0000499;0100543;0001053;0000534;0000541;0001045;0000505;0002209;0002290;0002216;0004322;0031020;0005404;0005407;0000978;0010619;0002848;0005528;0100646;0000099;0002725;0002890;0002671;0001923;0001971;0004315;0012490;0012189;0012191;0012115;0002583;0031393;0002850;0005263;0030080;0012190;0030782;0002315;0000554;0003212;0008209;0001789;0002206;0000854;0001402;0100648;0040126
356	0000006;0001428;0006519;0000007;0003613;0003454;0003493;0004844;0002851;0002972;0002240;0001904;0003496;0003262;0002729;0003261;0002730;0001744;0001973;0002853;0002731;0001880;0001025;0003237;0003453;0002633;0002923;0001890;0001891;0031020;0000083;0005404;0005407;0000978;0010619;0002848;0011107;0005528;0100646;0000099;0002725;0002890;0001369;0002671;0001923;0001971;0004315;0012490;0012189;0012191;0012115;0002583;0031393;0002850;0005263;0030080;0012190;0030782;0002315;0000554;0002113;0003212;0001250;0008209;0001789;0002206;0000854;0001402;0100648;0040126
